Rank,Host,Port,TLS,Transport,Latency Avg,Speed Mbps,Status,Error
2734,sv3.azparadox.ir,8880,none,ws,1750.0393390655518,0.0,FAILED,Latency test failed
2735,cdnjs.com,80,none,ws,1754.2486190795898,0.0,FAILED,Latency test failed
2736,personal.sabteahval.qzz.io,2083,tls,ws,1754.3106079101562,0.0,FAILED,Latency test failed
2737,www.speedtest.net,443,tls,xhttp,1758.756399154663,0.0,FAILED,Latency test failed
2738,se01.goodmaximum.com,443,reality,tcp,1760.0603103637695,0.0,FAILED,Latency test failed
2739,www.speedtest.net,443,tls,xhttp,1767.2080993652344,0.0,FAILED,Latency test failed
2740,vpn.masiresabz.xyz,443,reality,tcp,1768.538475036621,0.0,FAILED,Latency test failed
2741,de2.socifiles.com,443,tls,tcp,1769.4315910339355,0.0,FAILED,Latency test failed
2742,sca13.myfymain.com,8880,none,grpc,1769.4594860076904,0.0,FAILED,Latency test failed
2743,sca13.myfymain.com,8880,none,grpc,1776.395559310913,0.0,FAILED,Latency test failed
2744,nuclear.us.kg,443,tls,ws,1778.4123420715332,0.0,FAILED,Latency test failed
2745,www.cookiebot.com,443,tls,ws,1779.1903018951416,0.0,FAILED,Latency test failed
2746,www.cookiebot.com,443,tls,ws,1781.0962200164795,0.0,FAILED,Latency test failed
2747,www.cookiebot.com,443,tls,ws,1781.5115451812744,0.0,FAILED,Latency test failed
2748,www.cookiebot.com,443,tls,ws,1781.51273727417,0.0,FAILED,Latency test failed
2749,add.marketvps.ir,30019,none,tcp,1782.9930782318115,0.0,FAILED,Latency test failed
2750,www.cookiebot.com,443,tls,ws,1783.4761142730713,0.0,FAILED,Latency test failed
2751,releases.capitaledge.blog,8448,reality,tcp,1784.3234539031982,0.0,FAILED,Latency test failed
2752,add.marketvps.ir,2053,tls,httpupgrade,1787.419080734253,0.0,FAILED,Latency test failed
2753,ru.riotvpn.eu,443,reality,tcp,1788.208246231079,0.0,FAILED,Latency test failed
2754,releases.capitaledge.blog,8448,reality,tcp,1789.4675731658936,0.0,FAILED,Latency test failed
2755,sca11.myfymain.com,8880,none,grpc,1794.5058345794678,0.0,FAILED,Latency test failed
2756,sca11.myfymain.com,8880,none,grpc,1796.8049049377441,0.0,FAILED,Latency test failed
2757,sca11.myfymain.com,8880,none,grpc,1800.3156185150146,0.0,FAILED,Latency test failed
2758,sca11.myfymain.com,8880,none,grpc,1802.8881549835205,0.0,FAILED,Latency test failed
2759,sca11.myfymain.com,8880,none,grpc,1804.459810256958,0.0,FAILED,Latency test failed
2760,sca11.myfymain.com,8880,none,grpc,1808.1660270690918,0.0,FAILED,Latency test failed
2761,de.ko.prod.n7.homes,8443,reality,tcp,1822.3371505737305,0.0,FAILED,Latency test failed
2762,bm.xq-vpn.com,80,none,xhttp,1822.6795196533203,0.0,FAILED,Latency test failed
2763,cdn.cdnjst.org,443,reality,tcp,1823.0469226837158,0.0,FAILED,Latency test failed
2764,cdn.cdnjst.org,443,reality,tcp,1824.4388103485107,0.0,FAILED,Latency test failed
2765,de.ko.prod.n7.homes,8443,reality,tcp,1825.6773948669434,0.0,FAILED,Latency test failed
2766,hamrahaval.soft26.ir,8443,reality,xhttp,1826.4942169189453,0.0,FAILED,Latency test failed
2767,w6.homestorage.online,443,reality,tcp,1831.4461708068848,0.0,FAILED,Latency test failed
2768,shveccxc1.twilightparadox.com,443,reality,tcp,1837.3572826385498,0.0,FAILED,Latency test failed
2769,shveccxc1.twilightparadox.com,443,reality,tcp,1838.5820388793945,0.0,FAILED,Latency test failed
2770,hamrahaval.soft26.ir,8443,reality,xhttp,1843.6429500579834,0.0,FAILED,Latency test failed
2771,hamrahaval.soft26.ir,8443,reality,xhttp,1844.3679809570312,0.0,FAILED,Latency test failed
2772,pressbrains.com,80,none,ws,1845.9060192108154,0.0,FAILED,Latency test failed
2773,snapp.ir,2095,none,ws,1862.6055717468262,0.0,FAILED,Latency test failed
2774,snapp.ir,2095,none,ws,1862.7269268035889,0.0,FAILED,Latency test failed
2775,hamrahaval.soft26.ir,8443,reality,xhttp,1862.9999160766602,0.0,FAILED,Latency test failed
2776,snapp.ir,2095,none,ws,1864.1624450683594,0.0,FAILED,Latency test failed
2777,snapp.ir,2095,none,ws,1866.5063381195068,0.0,FAILED,Latency test failed
2778,snapp.ir,2095,none,ws,1867.6772117614746,0.0,FAILED,Latency test failed
2779,snapp.ir,2095,none,ws,1868.0763244628906,0.0,FAILED,Latency test failed
2780,vip21.mongral.ir,443,tls,ws,1870.0127601623535,0.0,FAILED,Latency test failed
2781,snapp.ir,2095,none,ws,1870.412826538086,0.0,FAILED,Latency test failed
2782,snapp.ir,2095,none,ws,1873.2235431671143,0.0,FAILED,Latency test failed
2783,snapp.ir,2095,none,ws,1873.4009265899658,0.0,FAILED,Latency test failed
2784,hamrahaval.soft26.ir,8443,reality,xhttp,1875.1649856567383,0.0,FAILED,Latency test failed
2785,snapp.ir,2095,none,ws,1875.5979537963867,0.0,FAILED,Latency test failed
2786,snapp.ir,2095,none,ws,1876.9402503967285,0.0,FAILED,Latency test failed
2787,vip21.mongral.ir,443,tls,ws,1877.7546882629395,0.0,FAILED,Latency test failed
2788,snapp.ir,2095,none,ws,1879.4543743133545,0.0,FAILED,Latency test failed
2789,varzesh3.com,80,none,ws,1881.0632228851318,0.0,FAILED,Latency test failed
2790,snapp.ir,2095,none,ws,1881.1390399932861,0.0,FAILED,Latency test failed
2791,hamrahaval.soft26.ir,8443,reality,xhttp,1882.7917575836182,0.0,FAILED,Latency test failed
2792,snapp.ir,2095,none,ws,1884.6628665924072,0.0,FAILED,Latency test failed
2793,snapp.ir,2095,none,ws,1884.8795890808105,0.0,FAILED,Latency test failed
2794,vip11.mongral.ir,443,tls,ws,1885.7159614562988,0.0,FAILED,Latency test failed
2795,ssl.hostirann.xyz,443,none,tcp,1887.2745037078857,0.0,FAILED,Latency test failed
2796,vip11.mongral.ir,443,tls,ws,1887.7854347229004,0.0,FAILED,Latency test failed
2797,ssl.hostirann.xyz,443,none,tcp,1887.9804611206055,0.0,FAILED,Latency test failed
2798,snapp.ir,2095,none,ws,1888.535737991333,0.0,FAILED,Latency test failed
2799,www.speedtest.net,2053,tls,xhttp,1889.129638671875,0.0,FAILED,Latency test failed
2800,snapp.ir,2095,none,ws,1889.244794845581,0.0,FAILED,Latency test failed
2801,www.speedtest.net,2053,tls,xhttp,1890.7620906829834,0.0,FAILED,Latency test failed
2802,www.speedtest.net,2053,tls,xhttp,1891.4191722869873,0.0,FAILED,Latency test failed
2803,snapp.ir,2095,none,ws,1892.0652866363525,0.0,FAILED,Latency test failed
2804,snapp.ir,2095,none,ws,1893.0456638336182,0.0,FAILED,Latency test failed
2805,snapp.ir,2095,none,ws,1893.2371139526367,0.0,FAILED,Latency test failed
2806,panel.persianghost.sbs,49497,tls,ws,1896.998405456543,0.0,FAILED,Latency test failed
2807,del.hfgtek.ir,59919,reality,xhttp,1922.5966930389404,0.0,FAILED,Latency test failed
2808,bmi.ir,80,none,ws,1927.992820739746,0.0,FAILED,Latency test failed
2809,hamrahaval.soft26.ir,8443,reality,xhttp,1933.6419105529785,0.0,FAILED,Latency test failed
2810,www.chatgpt.com,443,tls,xhttp,1949.3951797485352,0.0,FAILED,Latency test failed
2811,de2.niekotin.de,80,none,ws,1953.779697418213,0.0,FAILED,Latency test failed
2812,speedtest.net,80,none,ws,1962.871789932251,0.0,FAILED,Latency test failed
2813,vip29.mongral.ir,443,tls,ws,1975.447416305542,0.0,FAILED,Latency test failed
2814,vip29.mongral.ir,443,tls,ws,1976.7913818359375,0.0,FAILED,Latency test failed
2815,daunpro.com,2053,tls,xhttp,1985.5811595916748,0.0,FAILED,Latency test failed
2816,daunpro.com,2053,tls,xhttp,1986.496925354004,0.0,FAILED,Latency test failed
2817,blubank.ir,80,none,ws,1988.3298873901367,0.0,FAILED,Latency test failed
2818,blubank.ir,80,none,ws,1991.8723106384277,0.0,FAILED,Latency test failed
2819,sgxi.959555.xyz,10000,reality,tcp,2005.530595779419,0.0,FAILED,Latency test failed
2820,sgxi.959555.xyz,10000,reality,tcp,2006.28662109375,0.0,FAILED,Latency test failed
2821,blubank.ir,80,none,ws,2006.730318069458,0.0,FAILED,Latency test failed
2822,blubank.ir,80,none,ws,2009.7122192382812,0.0,FAILED,Latency test failed
2823,snapp.ir,80,none,ws,2010.9951496124268,0.0,FAILED,Latency test failed
2824,blubank.ir,80,none,ws,2011.500597000122,0.0,FAILED,Latency test failed
2825,speedtest.net,80,none,ws,2028.1891822814941,0.0,FAILED,Latency test failed
2826,sw1tzerl4nd.gxcore.net,443,reality,tcp,2045.2699661254883,0.0,FAILED,Latency test failed
2827,sw1tzerl4nd.gxcore.net,443,reality,tcp,2046.9987392425537,0.0,FAILED,Latency test failed
2828,fast.postshup.ir,8880,none,httpupgrade,2059.760570526123,0.0,FAILED,Latency test failed
2829,www.shopify.com,443,tls,ws,2062.208414077759,0.0,FAILED,Latency test failed
2830,snapp.ir,80,none,ws,2065.3960704803467,0.0,FAILED,Latency test failed
2831,wallet.ir,443,tls,xhttp,2069.7555541992188,0.0,FAILED,Latency test failed
2832,fbi.gov,80,none,ws,2070.996046066284,0.0,FAILED,Latency test failed
2833,glob.thisiswe.uno,2053,tls,ws,2072.230100631714,0.0,FAILED,Latency test failed
2834,www.spark.red,443,tls,ws,2076.7436027526855,0.0,FAILED,Latency test failed
2835,www.speedtest.net,80,none,ws,2082.085609436035,0.0,FAILED,Latency test failed
2836,www.speedtest.net,443,tls,ws,2082.1797847747803,0.0,FAILED,Latency test failed
2837,snapp.ir,80,none,ws,2095.2396392822266,0.0,FAILED,Latency test failed
2838,bxyznmlpkwrqtcjdfsgv.sd.noafra.ir,80,none,tcp,2107.560873031616,0.0,FAILED,Latency test failed
2839,avval.ir,80,none,ws,2129.772424697876,0.0,FAILED,Latency test failed
2840,sw1tzerl4nd.gxcore.net,443,reality,tcp,2140.641212463379,0.0,FAILED,Latency test failed
2841,www.speedtest.net,443,tls,xhttp,2141.0627365112305,0.0,FAILED,Latency test failed
2842,sw1tzerl4nd.gxcore.net,443,reality,tcp,2144.733667373657,0.0,FAILED,Latency test failed
2843,love.ns.cloudflare.com,443,tls,ws,2158.8268280029297,0.0,FAILED,Latency test failed
2844,fast-domain-gb.dhbhvfbhfbvhfbvhfbhv.shop,2095,reality,tcp,2163.151264190674,0.0,FAILED,Latency test failed
2845,support.zoom.us,8443,tls,ws,2165.6577587127686,0.0,FAILED,Latency test failed
2846,cd.land4k.com,443,tls,ws,2168.1714057922363,0.0,FAILED,Latency test failed
2847,pl.riotvpn.eu,443,reality,tcp,2172.5735664367676,0.0,FAILED,Latency test failed
2848,sca11.myfymain.com,8880,none,grpc,2177.1059036254883,0.0,FAILED,Latency test failed
2849,fbi.gov,443,tls,ws,2180.9287071228027,0.0,FAILED,Latency test failed
2850,www.speedtest.net,2086,none,httpupgrade,2182.8360557556152,0.0,FAILED,Latency test failed
2851,www.speedtest.net,2086,none,httpupgrade,2183.4990978240967,0.0,FAILED,Latency test failed
2852,s2.skullvpn.xyz,443,tls,ws,2185.296058654785,0.0,FAILED,Latency test failed
2853,se.riotvpn.eu,443,reality,tcp,2186.2759590148926,0.0,FAILED,Latency test failed
2854,fbi.gov,443,tls,ws,2187.121868133545,0.0,FAILED,Latency test failed
2855,img.openaether.cn,443,tls,ws,2188.629388809204,0.0,FAILED,Latency test failed
2856,fast-domain-gb.dhbhvfbhfbvhfbvhfbhv.shop,2095,reality,tcp,2188.681125640869,0.0,FAILED,Latency test failed
2857,fast-domain-gb.dhbhvfbhfbvhfbvhfbhv.shop,2095,reality,tcp,2189.4781589508057,0.0,FAILED,Latency test failed
2858,img.openaether.cn,443,tls,ws,2190.960168838501,0.0,FAILED,Latency test failed
2859,fast-domain-gb.dhbhvfbhfbvhfbvhfbhv.shop,2095,reality,tcp,2194.305419921875,0.0,FAILED,Latency test failed
2860,free.server12peekconfig.workers.dev,443,tls,ws,2196.0513591766357,0.0,FAILED,Latency test failed
2861,snapp.ir,2082,none,ws,2196.1076259613037,0.0,FAILED,Latency test failed
2862,euro.connectingissues.ir,80,none,xhttp,2198.2998847961426,0.0,FAILED,Latency test failed
2863,euro.connectingissues.ir,80,none,xhttp,2198.5738277435303,0.0,FAILED,Latency test failed
2864,lt-modx.nodexphere.net,443,reality,tcp,2199.4428634643555,0.0,FAILED,Latency test failed
2865,snappfood.ir,8080,none,ws,2201.596736907959,0.0,FAILED,Latency test failed
2866,144.31.131.33,443,reality,tcp,2204.258680343628,0.0,FAILED,Latency test failed
2867,snapp.ir,8080,none,ws,2207.346200942993,0.0,FAILED,Latency test failed
2868,global.connectingissues.ir,80,none,xhttp,2210.233449935913,0.0,FAILED,Latency test failed
2869,panel.dibaux.ir,80,none,ws,2215.1408195495605,0.0,FAILED,Latency test failed
2870,panel.dibaux.ir,80,none,ws,2215.7368659973145,0.0,FAILED,Latency test failed
2871,fl.gamelistak.com,443,tls,xhttp,2217.6032066345215,0.0,FAILED,Latency test failed
2872,varzesh3.com,2096,tls,ws,2217.7281379699707,0.0,FAILED,Latency test failed
2873,local.connectingissues.ir,80,none,xhttp,2217.780113220215,0.0,FAILED,Latency test failed
2874,mci.connectingissues.ir,80,none,xhttp,2218.050241470337,0.0,FAILED,Latency test failed
2875,mci.connectingissues.ir,80,none,xhttp,2225.4951000213623,0.0,FAILED,Latency test failed
2876,snappfood.ir,2086,none,ws,2228.549003601074,0.0,FAILED,Latency test failed
2877,snappfood.ir,2086,none,ws,2228.7166118621826,0.0,FAILED,Latency test failed
2878,ru-2.videoproeditor.com,443,reality,tcp,2233.943223953247,0.0,FAILED,Latency test failed
2879,nl2.gamelistak.com,443,tls,xhttp,2236.8063926696777,0.0,FAILED,Latency test failed
2880,ads04.vxmaxpro.online,443,reality,tcp,2239.309310913086,0.0,FAILED,Latency test failed
2881,panel.dibaux.ir,80,none,ws,2239.530086517334,0.0,FAILED,Latency test failed
2882,local.connectingissues.ir,80,none,xhttp,2249.161958694458,0.0,FAILED,Latency test failed
2883,snapp.ir,2083,tls,ws,2249.59397315979,0.0,FAILED,Latency test failed
2884,panel.dibaux.ir,80,none,ws,2250.187635421753,0.0,FAILED,Latency test failed
2885,as.pink-perfect.ru,443,reality,tcp,2252.387285232544,0.0,FAILED,Latency test failed
2886,varzesh3.com,80,none,ws,2253.394842147827,0.0,FAILED,Latency test failed
2887,as.pink-perfect.ru,443,reality,tcp,2255.7666301727295,0.0,FAILED,Latency test failed
2888,varzesh3.com,80,none,ws,2259.030818939209,0.0,FAILED,Latency test failed
2889,de.pink-perfect.ru,443,reality,tcp,2264.10174369812,0.0,FAILED,Latency test failed
2890,ip2.neoservers.ir,8443,tls,ws,2265.8071517944336,0.0,FAILED,Latency test failed
2891,snappfood.ir,8080,none,ws,2269.7811126708984,0.0,FAILED,Latency test failed
2892,snappfood.ir,8080,none,ws,2270.5092430114746,0.0,FAILED,Latency test failed
2893,solar.appleseraj.ir,2083,tls,ws,2271.8191146850586,0.0,FAILED,Latency test failed
2894,panel.novashop.fun,39935,none,tcp,2276.916265487671,0.0,FAILED,Latency test failed
2895,s2.skullvpn.xyz,443,tls,ws,2278.6223888397217,0.0,FAILED,Latency test failed
2896,finporkzov.com,443,reality,tcp,2279.7365188598633,0.0,FAILED,Latency test failed
2897,finporkzov.com,443,reality,tcp,2281.8799018859863,0.0,FAILED,Latency test failed
2898,hjfsdklpqwzzxcvbnmry.sd.noafra.ir,80,none,tcp,2282.200574874878,0.0,FAILED,Latency test failed
2899,snappfood.ir,8080,none,ws,2282.322883605957,0.0,FAILED,Latency test failed
2900,snappfood.ir,8080,none,ws,2285.2494716644287,0.0,FAILED,Latency test failed
2901,snappfood.ir,8080,none,ws,2285.2609157562256,0.0,FAILED,Latency test failed
2902,snappfood.ir,8080,none,ws,2285.8521938323975,0.0,FAILED,Latency test failed
2903,fast.postshup.ir,8880,none,httpupgrade,2286.80157661438,0.0,FAILED,Latency test failed
2904,de-fra-ncp-109.sssrvpn.pro,50051,reality,grpc,2288.410186767578,0.0,FAILED,Latency test failed
2905,snappfood.ir,8080,none,ws,2288.689136505127,0.0,FAILED,Latency test failed
2906,main.saforia.ru,2086,none,ws,2293.5941219329834,0.0,FAILED,Latency test failed
2907,www.speedtest.net,443,tls,ws,2300.459384918213,0.0,FAILED,Latency test failed
2908,sca17.myfymain.com,8880,none,grpc,2302.0179271698,0.0,FAILED,Latency test failed
2909,www.speedtest.net,80,none,ws,2302.1626472473145,0.0,FAILED,Latency test failed
2910,www.speedtest.net,2086,none,httpupgrade,2303.2827377319336,0.0,FAILED,Latency test failed
2911,main.saforia.ru,2086,none,ws,2303.5056591033936,0.0,FAILED,Latency test failed
2912,lolo.iranwwwweb.com,2083,reality,tcp,2308.615207672119,0.0,FAILED,Latency test failed
2913,main.saforia.ru,2086,none,ws,2309.0484142303467,0.0,FAILED,Latency test failed
2914,main.saforia.ru,2086,none,ws,2311.8135929107666,0.0,FAILED,Latency test failed
2915,lv02.whost-solutions.ru,443,reality,tcp,2320.3647136688232,0.0,FAILED,Latency test failed
2916,pl.fantoff.online,443,reality,tcp,2321.5410709381104,0.0,FAILED,Latency test failed
2917,snapp.ir,80,none,ws,2331.883430480957,0.0,FAILED,Latency test failed
2918,www.chatgpt.com,443,tls,xhttp,2334.937810897827,0.0,FAILED,Latency test failed
2919,damp-sound-f99c.golamirreza19954312.workers.dev,2083,tls,ws,2336.033821105957,0.0,FAILED,Latency test failed
2920,finporkzov.com,443,reality,tcp,2336.066246032715,0.0,FAILED,Latency test failed
2921,fa.gamingserverstream.ir,443,tls,ws,2342.116117477417,0.0,FAILED,Latency test failed
2922,nld02.helpbot.click,443,reality,tcp,2348.296880722046,0.0,FAILED,Latency test failed
2923,solar.appleseraj.ir,2083,tls,ws,2349.4904041290283,0.0,FAILED,Latency test failed
2924,solar.appleseraj.ir,2083,tls,ws,2350.3365516662598,0.0,FAILED,Latency test failed
2925,ru-2.videoproeditor.com,443,reality,tcp,2353.748559951782,0.0,FAILED,Latency test failed
2926,solar.appleseraj.ir,2083,tls,ws,2355.058431625366,0.0,FAILED,Latency test failed
2927,solar.appleseraj.ir,2083,tls,ws,2358.322858810425,0.0,FAILED,Latency test failed
2928,node-de.dostup-est.info,8444,reality,tcp,2359.9767684936523,0.0,FAILED,Latency test failed
2929,coniiro.appleseraj.ir,2052,none,ws,2360.062837600708,0.0,FAILED,Latency test failed
2930,node-de.dostup-est.info,8444,reality,tcp,2360.318660736084,0.0,FAILED,Latency test failed
2931,solar.appleseraj.ir,2083,tls,ws,2360.658645629883,0.0,FAILED,Latency test failed
2932,solar.appleseraj.ir,2083,tls,ws,2362.985372543335,0.0,FAILED,Latency test failed
2933,finporkzov.com,443,reality,tcp,2364.6938800811768,0.0,FAILED,Latency test failed
2934,node-de.dostup-est.info,8444,reality,tcp,2364.816188812256,0.0,FAILED,Latency test failed
2935,coniiro.appleseraj.ir,2052,none,ws,2365.63777923584,0.0,FAILED,Latency test failed
2936,node-de.dostup-est.info,8444,reality,tcp,2366.6791915893555,0.0,FAILED,Latency test failed
2937,solar.appleseraj.ir,2083,tls,ws,2367.152690887451,0.0,FAILED,Latency test failed
2938,coniiro.appleseraj.ir,2052,none,ws,2372.0812797546387,0.0,FAILED,Latency test failed
2939,solar.appleseraj.ir,2083,tls,ws,2372.5032806396484,0.0,FAILED,Latency test failed
2940,solar.appleseraj.ir,2083,tls,ws,2374.396800994873,0.0,FAILED,Latency test failed
2941,finporkzov.com,443,reality,tcp,2374.6652603149414,0.0,FAILED,Latency test failed
2942,solar.appleseraj.ir,2083,tls,ws,2376.6348361968994,0.0,FAILED,Latency test failed
2943,finporkzov.com,443,reality,tcp,2381.033420562744,0.0,FAILED,Latency test failed
2944,khar290.snappshp.com,443,tls,httpupgrade,2385.605812072754,0.0,FAILED,Latency test failed
2945,finporkzov.com,443,reality,tcp,2390.637159347534,0.0,FAILED,Latency test failed
2946,hjfsdklpqwzzxcvbnmry.sd.noafra.ir,80,none,tcp,2392.6522731781006,0.0,FAILED,Latency test failed
2947,node-fi.dostup-est.info,8443,reality,tcp,2396.8045711517334,0.0,FAILED,Latency test failed
2948,fastly-ip80.visionow.ir,80,none,ws,2404.3262004852295,0.0,FAILED,Latency test failed
2949,fr.pink-perfect.ru,443,reality,tcp,2411.6268157958984,0.0,FAILED,Latency test failed
2950,fr.pink-perfect.ru,443,reality,tcp,2412.1968746185303,0.0,FAILED,Latency test failed
2951,fr.pink-perfect.ru,443,reality,tcp,2414.4673347473145,0.0,FAILED,Latency test failed
2952,fr.pink-perfect.ru,443,reality,tcp,2414.560317993164,0.0,FAILED,Latency test failed
